latitude,longitude,incomegroup,private01,Number of Student
30.835243,121.519928,Upper middle income,0.0,146445.0
30.838077,121.507817,Upper middle income,0.0,58739.0
30.838077,121.507817,Upper middle income,1.0,50640.0
30.8465653,-83.2900234,High income,0.0,101559.0
30.8644333,77.1183538,Lower middle income,1.0,6245.0
30.8645249,77.1694954,Lower middle income,0.0,4737.0
30.8667918,29.5824162,Lower middle income,0.0,103733.0
30.8697163,77.0840746,Lower middle income,1.0,6245.0
30.871605,120.101447,Upper middle income,0.0,69812.0
30.874115,121.905446,Upper middle income,0.0,220480.0
30.8747602,76.8695343,Lower middle income,1.0,4332.0
30.8766905,76.8745549,Lower middle income,1.0,4500.0
30.876924,76.876558,Lower middle income,1.0,4505.0
30.883691,121.896556,Upper middle income,0.0,38701.0
30.8915684,75.8001012,Lower middle income,0.0,23708.0
30.8982376,52.7026927,Upper middle income,0.0,931.0
30.9010281,75.8071228,Lower middle income,0.0,28701.0
30.9159766,41.0793054,High income,0.0,38629.0
30.9327955,117.8255871,Upper middle income,0.0,87937.0
30.936986,113.914559,Upper middle income,0.0,68355.0
30.941207,121.456093,Upper middle income,0.0,36743.0
30.951481,76.780271,Lower middle income,1.0,6245.0
30.95188,104.307843,Upper middle income,0.0,58480.0
30.9635127,-85.5050938,High income,1.0,6487.0
30.9761958,76.5378288,Lower middle income,0.0,4703.0
31.000714,121.4005475,Upper middle income,0.0,75973.0
31.0036677,77.0896083,Lower middle income,1.0,4500.0
31.016551,77.070159,Lower middle income,1.0,7416.0
31.0252201,121.4337784,Upper middle income,0.0,131609.0
31.0252201,121.4337784,Upper middle income,1.0,38350.0
31.0258997,61.4952659,Upper middle income,0.0,13002.0
31.0363213,61.4891551,Upper middle income,0.0,84313.0
31.03795,30.4330947,Lower middle income,0.0,103733.0
31.0414794,121.786691,Upper middle income,1.0,12190.0
31.0425712,121.2253204,Upper middle income,0.0,50976.0
31.04339,112.199108,Upper middle income,0.0,50170.0
31.0448903,31.3536867,Lower middle income,0.0,793698.0
31.044932,121.198651,Upper middle income,0.0,58834.0
31.0464001,121.2171783,Upper middle income,0.0,36549.0
31.046652,121.206787,Upper middle income,1.0,14632.0
31.048797,121.7883611,Upper middle income,0.0,36743.0
31.05723,121.208437,Upper middle income,0.0,62391.0
31.062824,77.16475,Lower middle income,1.0,904.0
31.0971729,30.947375,Lower middle income,0.0,183363.0
31.104016,121.610939,Upper middle income,0.0,57529.0
31.1110365,77.1393647,Lower middle income,0.0,464479.0
31.114817,33.6907199,Lower middle income,1.0,13538.0
31.140897,121.425248,Upper middle income,0.0,110165.0
31.1502078,121.5903666,Upper middle income,1.0,46318.0
31.167194,121.577848,Upper middle income,0.0,8126.0
31.1763741,121.5924518,Upper middle income,0.0,5803.0
31.178112,-92.4143367,High income,0.0,31446.0
31.187184,121.434377,Upper middle income,0.0,33697.0
31.1885395,121.4510365,Upper middle income,0.0,45396.0
31.199428,29.894407,Lower middle income,0.0,174565.0
31.203459,121.414574,Upper middle income,0.0,140084.0
31.2057759,29.9611169,Lower middle income,1.0,13538.0
31.2105711,29.9130705,Lower middle income,0.0,1261367.0
31.213264,121.454275,Upper middle income,0.0,18806.0
31.216841,120.586417,Upper middle income,1.0,21646.0
31.217485,121.4416715,Upper middle income,0.0,49334.0
31.224239,121.41823,Upper middle income,0.0,56658.0
31.225854,121.53415,Upper middle income,1.0,2938.0
31.2271282,48.6526985,Upper middle income,0.0,20654.0
31.227667,121.406829,Upper middle income,0.0,181994.0
31.235191,107.472399,Upper middle income,0.0,54656.0
31.2419944,32.3165202,Lower middle income,0.0,151095.0
31.255992,75.7051435,Lower middle income,1.0,108939.0
31.263651,121.652274,Upper middle income,0.0,47513.0
31.266799,121.658729,Upper middle income,1.0,58868.0
31.274822,120.738094,Upper middle income,1.0,30240.0
31.284916,118.380545,Upper middle income,0.0,154141.0
31.29043,121.551957,Upper middle income,0.0,107841.0
31.2951977,48.6004622,Upper middle income,1.0,14148.0
31.2952288,48.6022475,Upper middle income,1.0,8546.0
31.2973383,48.6503443,Upper middle income,0.0,38000.0
31.303257,120.651928,Upper middle income,0.0,327157.0
31.303257,120.651928,Upper middle income,1.0,26973.0
31.305141,120.564673,Upper middle income,0.0,60313.0
31.305141,120.564673,Upper middle income,1.0,16576.0
31.306594,121.494038,Upper middle income,0.0,111807.0
31.3126657,121.524178,Upper middle income,0.0,22040.0
31.3148036,121.382746,Upper middle income,0.0,193762.0
31.3253127,-92.4266877,High income,1.0,15747.0
31.326093,76.2617489,Lower middle income,1.0,6077.0
31.3375263,45.2897761,Upper middle income,0.0,20489.0
31.33882,118.41154,Upper middle income,0.0,75328.0
31.3534022,75.4587344,Lower middle income,0.0,175757.0
31.3958746,75.5358439,Lower middle income,0.0,286417.0
31.410805,121.199501,Upper middle income,1.0,16851.0
31.4333879,74.4668512,Upper middle income,1.0,7700.0
31.440997,31.4938649,Lower middle income,1.0,29843.0
31.443738,104.795135,Upper middle income,1.0,16329.0
31.449791,104.60703,Upper middle income,0.0,46971.0
31.4525255,65.8628683,Low income,0.0,4044.0
31.482675,120.277464,Upper middle income,0.0,157893.0
31.4942984,74.2983699,Lower middle income,1.0,7012.0
31.5042486,76.0221609,Lower middle income,0.0,14337.0
31.534842,104.690246,Upper middle income,0.0,164622.0
31.561844,48.1964207,Upper middle income,0.0,747.0
31.5708418,120.228288,Upper middle income,0.0,39003.0
31.57755,120.45713,Upper middle income,1.0,27630.0
31.5801024,64.3700635,Low income,0.0,5347.0
31.588178,120.777901,Upper middle income,0.0,56834.0
31.5949078,-89.2007261,High income,1.0,21422.0
31.5964941,48.8837636,Upper middle income,0.0,19315.0
31.6040632,-2.232659,Lower middle income,0.0,43361.0
31.6218631,76.6231973,Lower middle income,1.0,4502.0
31.6380525,74.8227175,Lower middle income,0.0,643275.0
31.639681,65.696471,Low income,0.0,14043.0
31.649472,117.930437,Upper middle income,0.0,56812.0
31.684237,119.955141,Upper middle income,0.0,68245.0
31.6905069,76.4881188,Lower middle income,0.0,19280.0
31.692956,118.510711,Upper middle income,0.0,73102.0
31.703827,118.882865,Upper middle income,1.0,38963.0
31.7084291,76.5273526,Lower middle income,0.0,5798.0
31.7229502,46.1038808,Upper middle income,0.0,15809.0
31.744043,117.223665,Upper middle income,0.0,76756.0
31.7503566,-93.0974451,High income,0.0,114556.0
31.7568483,116.4897664,Upper middle income,0.0,64371.0
31.768001,117.179546,Upper middle income,0.0,182131.0
31.7753998,76.9860747,Lower middle income,0.0,4040.0
31.780231,119.906058,Upper middle income,1.0,24865.0
31.8010955,-85.9572999,High income,0.0,137795.0
31.814942,119.992429,Upper middle income,0.0,51699.0
31.8163145,47.174862,Upper middle income,0.0,20656.0
31.821994,117.28059,Upper middle income,0.0,71046.0
31.8301834,54.3726382,Upper middle income,1.0,8287.0
31.8356776,54.3590816,Upper middle income,0.0,61819.0
31.8405068,117.2638057,Upper middle income,0.0,86497.0
31.8427464,54.3391177,Upper middle income,0.0,21756.0
31.847443,117.295572,Upper middle income,0.0,138012.0
31.8494,117.26274,Upper middle income,0.0,68711.0
31.852262,117.260877,Upper middle income,0.0,29238.0
31.85563,117.276264,Upper middle income,0.0,57243.0
31.8579457,54.3622597,Upper middle income,1.0,5724.0
31.860048,117.257372,Upper middle income,0.0,190481.0
31.884813,118.888964,Upper middle income,1.0,35918.0
31.88611,118.819805,Upper middle income,0.0,207251.0
31.902886,118.900013,Upper middle income,0.0,55261.0
31.916051,118.885314,Upper middle income,0.0,74931.0
31.9416083,5.3068146,Lower middle income,0.0,96195.0
31.9566077,118.7493192,Upper middle income,1.0,90897.0
31.9770628,51.8125354,Upper middle income,0.0,2494.0
31.9782395,-81.1643134,High income,0.0,33941.0
31.993214,118.759241,Upper middle income,0.0,45826.0
31.9996116,-81.1054749,High income,1.0,27480.0
32.0028664,120.8905324,Upper middle income,1.0,16357.0
32.0038821,44.8806202,Upper middle income,0.0,55254.0
32.006493,120.886132,Upper middle income,0.0,134122.0
32.0084651,112.0870509,Upper middle income,0.0,58480.0
32.0106646,44.3265272,Upper middle income,0.0,39902.0
32.0114138,44.3615229,Upper middle income,0.0,15809.0
32.0132246,44.3600323,Upper middle income,1.0,7060.0
32.016902,120.905135,Upper middle income,1.0,34466.0
32.0205692,44.3751184,Upper middle income,0.0,92027.0
32.0241968,-81.0625787,High income,0.0,43228.0
32.029427,118.856149,Upper middle income,1.0,14630.0
32.033399,118.842587,Upper middle income,0.0,106695.0
32.035225,118.855317,Upper middle income,0.0,232490.0
32.03557,118.81959,Upper middle income,0.0,110463.0
32.037095,118.752535,Upper middle income,0.0,58791.0
32.039026,118.752321,Upper middle income,0.0,52629.0
32.043545,118.866985,Upper middle income,0.0,25700.0
32.043846,118.774763,Upper middle income,0.0,61854.0
32.054204,118.756843,Upper middle income,0.0,166525.0
32.054943,118.764947,Upper middle income,0.0,147469.0
32.0568391,118.7789602,Upper middle income,0.0,218987.0
32.0582937,-84.2197137,High income,0.0,38052.0
32.059037,118.753387,Upper middle income,0.0,29393.0
32.0684617,44.2901682,Upper middle income,1.0,8849.0
32.0690495,118.757355,Upper middle income,0.0,51031.0
32.0691097,-81.0938141,High income,1.0,47053.0
32.072145,118.77875,Upper middle income,0.0,53273.0
32.076734,118.778139,Upper middle income,0.0,159997.0
32.0804715,76.5932237,Lower middle income,1.0,4330.0
32.080904,118.812736,Upper middle income,0.0,102484.0
32.0811263,118.7672184,Upper middle income,0.0,92097.0
32.086293,118.760413,Upper middle income,0.0,79513.0
32.087805,118.91681,Upper middle income,1.0,19313.0
32.100763,118.940877,Upper middle income,0.0,48298.0
32.1015865,118.94301,Upper middle income,1.0,26374.0
32.1192862,76.5406753,Lower middle income,0.0,6806.0
32.1260118,118.9356697,Upper middle income,1.0,81114.0
32.156194,118.707864,Upper middle income,1.0,21646.0
32.17383,118.68284,Upper middle income,1.0,46198.0
32.197581,119.466296,Upper middle income,0.0,16237.0
32.19932,119.514279,Upper middle income,0.0,343688.0
32.203255,119.461618,Upper middle income,1.0,29972.0
32.2041647,53.9891359,Upper middle income,0.0,7611.0
32.20541,118.726956,Upper middle income,0.0,96744.0
32.221644,-110.970792,High income,1.0,2252.0
32.2244897,76.1566006,Lower middle income,0.0,19276.0
32.2327332,-110.9509323,High income,0.0,443318.0
32.2501705,-110.9213716,High income,1.0,12113.0
32.2645096,-110.9291718,High income,1.0,2797.0
32.276631,118.315069,Upper middle income,0.0,69818.0
32.2916,119.38734,Upper middle income,1.0,21642.0
32.2941183,53.9937615,Upper middle income,0.0,6237.0
32.3060143,44.6776736,Upper middle income,0.0,15621.0
32.3259163,50.8690736,Upper middle income,0.0,9858.0
32.3426648,-86.216518,High income,1.0,4155.0
32.3505627,-86.2862295,High income,1.0,12489.0
32.3526374,50.826054,Upper middle income,0.0,38840.0
32.3626707,-86.1739256,High income,1.0,2736.0
32.3636575,-86.2940174,High income,0.0,60024.0
32.3695951,-86.1788341,High income,0.0,56179.0
32.375805,119.426072,Upper middle income,1.0,29972.0
32.3835179,-86.2164055,High income,1.0,24516.0
32.3895298,3.7776096,Lower middle income,0.0,21651.0
32.3938648,44.3980875,Upper middle income,1.0,5709.0
32.3941029,44.3987876,Upper middle income,1.0,5709.0
32.3947774,48.3734648,Upper middle income,0.0,2743.0
32.4284824,-93.7034604,High income,0.0,49887.0
32.4295902,62.1462251,Low income,0.0,3596.0
32.4307809,-85.7073277,High income,1.0,46553.0
32.4308253,48.3654585,Upper middle income,0.0,17426.0
32.4756906,51.7687041,Upper middle income,1.0,13320.0
32.480598,-93.760668,High income,0.0,1010.0
32.4844927,51.4026124,Upper middle income,0.0,7166.0
32.4847432,-93.7321556,High income,1.0,13271.0
32.4995127,45.8385682,Upper middle income,0.0,24097.0
32.4995127,45.8385682,Upper middle income,1.0,4142.0
32.5020282,-84.9401662,High income,0.0,71119.0
32.5206702,-92.7189283,High income,0.0,71102.0
32.5267122,-92.0731791,High income,0.0,139532.0
32.5282644,-92.6499298,High income,0.0,141931.0
32.5344247,-83.8960445,High income,0.0,38451.0
32.5392703,51.6675478,Upper middle income,1.0,4120.0
32.5492175,51.6691947,Upper middle income,1.0,7507.0
32.5971376,-88.1869512,High income,0.0,28989.0
32.6000767,44.1081295,Upper middle income,1.0,5709.0
32.6040018,-85.4852504,High income,0.0,269581.0
32.6048991,74.731531,Lower middle income,0.0,2047.0
32.6091071,44.0025192,Upper middle income,0.0,15501.0
32.6128887,51.6616872,Upper middle income,0.0,56586.0
32.613785,116.960615,Upper middle income,0.0,73304.0
32.6173409,-117.0927389,High income,1.0,1078.0
32.622795,110.779299,Upper middle income,0.0,31480.0
32.622795,110.779299,Upper middle income,1.0,14630.0
32.623757,44.0065569,Upper middle income,1.0,4142.0
32.6299711,51.6583195,Upper middle income,0.0,119949.0
32.633459,117.012485,Upper middle income,0.0,77531.0
32.6343363,75.0129409,Lower middle income,0.0,4964.0
32.6407108,-116.9980598,High income,1.0,15446.0
32.6413772,43.994524,Upper middle income,1.0,19441.0
32.647659,110.740973,Upper middle income,0.0,35144.0
32.647659,110.740973,Upper middle income,1.0,19314.0
32.649983,-16.9094807,High income,0.0,16368.0
32.6526578,51.6956642,Upper middle income,1.0,6358.0
32.6529152,74.8071132,Lower middle income,0.0,1367.0
32.6542705,51.6295129,Upper middle income,0.0,9043.0
32.6573684,51.675688,Upper middle income,0.0,12782.0
32.667161,-16.90475,High income,1.0,11228.0
32.6726117,51.6413931,Upper middle income,1.0,4850.0
32.685316,109.033468,Upper middle income,0.0,41123.0
32.7133678,-117.1534572,High income,1.0,1914.0
32.7161449,74.8680961,Lower middle income,0.0,295355.0
32.7175528,-117.1579148,High income,1.0,5240.0
32.7177061,51.5285309,Upper middle income,0.0,68437.0
32.7179303,-117.2504209,High income,1.0,28044.0
32.7180094,-117.1680281,High income,1.0,138.0
32.721719,-117.1624897,High income,1.0,5919.0
32.765084,-117.1639022,High income,1.0,3269.0
32.7718755,-117.1902317,High income,1.0,61046.0
32.7773786,-117.0714386,High income,0.0,487597.0
32.7794163,-117.1184671,High income,1.0,590.0
32.808039,-83.7320401,High income,0.0,11487.0
32.8107777,-83.7325588,High income,0.0,159779.0
32.8217704,-117.1362699,High income,1.0,10357.0
32.8288186,-83.6497769,High income,1.0,53416.0
32.8294995,-117.1272986,High income,1.0,92359.0
32.8340894,-117.1232783,High income,1.0,4033.0
32.8352916,-117.1666412,High income,1.0,9897.0
32.8433723,-116.9780654,High income,1.0,5727.0
32.8461767,59.2892411,Upper middle income,0.0,49220.0
32.8576513,59.2282515,Upper middle income,0.0,13339.0
32.8619392,59.1944,Upper middle income,0.0,9039.0
32.874557,-83.7151812,High income,1.0,8041.0
32.8790692,-85.1849053,High income,1.0,7581.0
32.8799731,-117.237084,High income,0.0,215008.0
32.8809005,-117.1674021,High income,1.0,2753.0
32.893401,115.786321,Upper middle income,0.0,57185.0
32.8957567,-117.2424725,High income,1.0,5632.0
32.8965218,-117.0944619,High income,1.0,13945.0
32.909526,117.432336,Upper middle income,0.0,102292.0
32.924116,117.395903,Upper middle income,0.0,91636.0
32.9418351,74.9540657,Lower middle income,0.0,14254.0
32.976147,112.490087,Upper middle income,0.0,60138.0
32.984041,114.00808,Upper middle income,0.0,57637.0
33.0384447,-85.0433441,High income,1.0,12324.0
33.045178,112.936226,Upper middle income,0.0,38212.0
33.070925,107.055683,Upper middle income,0.0,85235.0
33.0804485,-83.2319298,High income,0.0,67234.0
33.0886759,36.282928,Low income,1.0,40568.0
33.1067187,-86.8654168,High income,0.0,41638.0
33.1294938,-117.1595707,High income,0.0,52459.0
33.1322843,-117.3192726,High income,1.0,5884.0
33.1762094,36.2995791,Low income,1.0,40527.0
33.1827825,36.296339,Low income,1.0,40527.0
33.2057885,50.3506857,Upper middle income,0.0,14478.0
33.2095417,-87.5465642,High income,0.0,270411.0
33.2437135,36.283412,Low income,1.0,40527.0
33.2588693,44.4055463,Upper middle income,1.0,4145.0
33.2612526,44.4130736,Upper middle income,1.0,18606.0
33.2693746,44.3599551,Upper middle income,1.0,4145.0
33.2711655,44.3779931,Upper middle income,0.0,566689.0
33.2752252,44.3545281,Upper middle income,0.0,1286.0
33.276426,-0.3178793,Lower middle income,0.0,4200.0
33.2793713,44.3781099,Upper middle income,0.0,6803.0
33.2930971,-93.2329419,High income,0.0,37925.0
33.3001207,44.4445598,Upper middle income,1.0,8380.0
33.3007131,44.4358618,Upper middle income,1.0,4391.0
33.301001,-111.8418139,High income,1.0,257392.0
33.3033269,44.355433,Upper middle income,1.0,6151.0
33.311686,44.355905,Upper middle income,0.0,9881.0
33.311686,44.355905,Upper middle income,1.0,13998.0
33.3121039,44.4469538,Upper middle income,0.0,177949.0
33.312763,44.4278091,Upper middle income,0.0,15809.0
33.3150552,44.4283774,Upper middle income,1.0,13754.0
33.3183552,44.3607489,Upper middle income,1.0,10140.0
33.3184171,44.360599,Upper middle income,1.0,5703.0
33.319451,44.3663871,Upper middle income,0.0,71639.0
33.3350157,44.3691445,Upper middle income,1.0,5708.0
33.337643,44.3397675,Upper middle income,1.0,18876.0
33.3410313,44.3348116,Upper middle income,1.0,8380.0
33.3421119,44.3741432,Upper middle income,0.0,15809.0
33.3506126,69.8702774,Low income,0.0,14005.0
33.3516496,44.3876785,Upper middle income,1.0,9028.0
33.3586307,44.4146803,Upper middle income,1.0,8380.0
33.3615633,44.3998977,Upper middle income,1.0,4145.0
33.3643345,44.4071115,Upper middle income,1.0,20280.0
33.366286,44.3598952,Upper middle income,0.0,32312.0
33.3672904,44.4035716,Upper middle income,0.0,306550.0
33.3777502,-111.9760175,High income,1.0,7457.0
33.391458,-111.9260229,High income,1.0,3426.0
33.3941499,44.3082036,Upper middle income,1.0,6750.0
33.394364,6.857178,Lower middle income,0.0,67671.0
33.3963961,74.3486994,Lower middle income,0.0,690361.0
33.4019798,43.2606129,Upper middle income,0.0,49878.0
33.4078179,-111.8945766,High income,1.0,1848.0
33.4113576,-112.0127418,High income,1.0,196474.0
33.4169629,-111.9362888,High income,0.0,336909.0
33.4308844,43.3373116,Upper middle income,1.0,9321.0
33.4343271,-86.1128962,High income,1.0,9782.0
33.4525835,-112.0720827,High income,1.0,5727.0
